"","User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Purchase","Items","Average_Price"
"2524",1002285,"F","0-17","10","B","3","0",227540,27,8427.40740740741
"2525",1005063,"F","0-17","10","B","3","0",555005,58,9569.05172413793
"2526",1001182,"M","0-17","10","B","3","0",1803852,206,8756.56310679612
"2527",1001948,"M","0-17","10","B","3","0",1115459,104,10725.5673076923
"2528",1002199,"M","0-17","10","B","3","0",539673,72,7495.45833333333
"2529",1000431,"M","18-25","10","B","3","0",442237,43,10284.5813953488
"2530",1002102,"M","26-35","11","B","3","0",1790462,284,6304.44366197183
"2531",1002397,"F","36-45","11","B","3","0",365537,36,10153.8055555556
"2532",1004466,"M","36-45","11","B","3","0",654919,70,9355.98571428571
"2533",1003442,"M","18-25","12","B","3","0",1104178,112,9858.73214285714
"2534",1003652,"M","26-35","12","B","3","0",1641669,172,9544.58720930233
"2535",1004847,"M","26-35","12","B","3","0",497036,43,11558.976744186
"2536",1000547,"M","36-45","12","B","3","0",537579,48,11199.5625
"2537",1002868,"M","36-45","12","B","3","0",1329051,124,10718.1532258065
"2538",1005493,"M","36-45","12","B","3","0",2300303,280,8215.36785714286
"2539",1000594,"F","55+","13","B","3","0",704523,89,7915.98876404494
"2540",1002117,"M","55+","13","B","3","0",232980,23,10129.5652173913
"2541",1002294,"M","55+","13","B","3","0",325185,33,9854.09090909091
"2542",1002538,"M","55+","13","B","3","0",193791,14,13842.2142857143
"2543",1002778,"M","55+","13","B","3","0",602865,67,8997.98507462687
"2544",1001117,"M","18-25","14","B","3","0",4315927,431,10013.7517401392
"2545",1001329,"M","18-25","14","B","3","0",2180337,234,9317.67948717949
"2546",1001426,"M","18-25","14","B","3","0",2088444,215,9713.69302325581
"2547",1000361,"F","26-35","14","B","3","0",77648,10,7764.8
"2548",1002383,"F","26-35","14","B","3","0",1882205,243,7745.69958847737
"2549",1004162,"F","26-35","14","B","3","0",682126,71,9607.40845070423
"2550",1001666,"M","26-35","14","B","3","0",2020427,222,9101.02252252252
"2551",1002796,"M","26-35","14","B","3","0",1499079,225,6662.57333333333
"2552",1003449,"M","26-35","14","B","3","0",491928,41,11998.243902439
"2553",1001343,"M","36-45","14","B","3","0",1620889,152,10663.7434210526
"2554",1005698,"M","36-45","14","B","3","0",1625520,174,9342.06896551724
"2555",1005868,"M","36-45","14","B","3","0",310414,35,8868.97142857143
"2556",1003003,"M","18-25","15","B","3","0",601814,47,12804.5531914894
"2557",1004043,"F","26-35","15","B","3","0",795459,81,9820.48148148148
"2558",1001116,"M","26-35","15","B","3","0",639799,82,7802.42682926829
"2559",1004933,"M","26-35","15","B","3","0",1576142,159,9912.8427672956
"2560",1002153,"M","18-25","16","B","3","0",1956777,206,9498.91747572816
"2561",1005359,"M","18-25","16","B","3","0",2992433,269,11124.2862453532
"2562",1005801,"M","26-35","16","B","3","0",876013,79,11088.7721518987
"2563",1001324,"M","36-45","16","B","3","0",609448,59,10329.6271186441
"2564",1004238,"M","36-45","16","B","3","0",4350379,468,9295.68162393162
"2565",1004897,"M","36-45","16","B","3","0",2129621,211,10092.990521327
"2566",1004748,"M","46-50","16","B","3","0",1740029,181,9613.41988950276
"2567",1005626,"M","55+","16","B","3","0",1211851,92,13172.2934782609
"2568",1001638,"F","18-25","17","B","3","0",281706,24,11737.75
"2569",1000780,"M","26-35","17","B","3","0",3035882,294,10326.1292517007
"2570",1001656,"M","26-35","17","B","3","0",177772,15,11851.4666666667
"2571",1002812,"M","26-35","17","B","3","0",731236,68,10753.4705882353
"2572",1002964,"M","26-35","17","B","3","0",332672,28,11881.1428571429
"2573",1003626,"M","26-35","17","B","3","0",4752647,491,9679.52545824847
"2574",1005217,"M","26-35","17","B","3","0",767837,78,9844.0641025641
"2575",1001422,"M","36-45","17","B","3","0",3172657,408,7776.12009803922
"2576",1002566,"M","36-45","17","B","3","0",1473339,154,9567.13636363636
"2577",1002710,"M","36-45","17","B","3","0",138199,17,8129.35294117647
"2578",1005849,"M","36-45","17","B","3","0",208220,19,10958.9473684211
"2579",1000746,"F","18-25","19","B","3","0",1964563,244,8051.48770491803
"2580",1001835,"M","26-35","19","B","3","0",4420772,435,10162.6942528736
"2581",1004728,"M","26-35","19","B","3","0",3813161,414,9210.53381642512
"2582",1002821,"M","18-25","20","B","3","0",157053,16,9815.8125
"2583",1002883,"M","18-25","20","B","3","0",535502,82,6530.51219512195
"2584",1000587,"M","26-35","20","B","3","0",1363517,199,6851.84422110553
"2585",1001169,"M","26-35","20","B","3","0",374651,64,5853.921875
"2586",1003546,"M","26-35","20","B","3","0",2068921,224,9236.25446428571
"2587",1002934,"F","36-45","20","B","3","0",2780553,363,7659.92561983471
"2588",1001737,"M","36-45","20","B","3","0",3995259,446,8957.9798206278
"2589",1004268,"F","46-50","20","B","3","0",1390049,185,7513.77837837838
"2590",1002169,"M","0-17","0","C","3","0",130747,19,6881.42105263158
"2591",1000306,"M","18-25","0","C","3","0",1181748,112,10551.3214285714
"2592",1001713,"M","26-35","0","C","3","0",128697,15,8579.8
"2593",1002589,"M","26-35","0","C","3","0",961687,119,8081.40336134454
"2594",1003209,"M","26-35","0","C","3","0",1080973,136,7948.33088235294
"2595",1003774,"M","26-35","0","C","3","0",361194,31,11651.4193548387
"2596",1003876,"M","26-35","0","C","3","0",189840,19,9991.57894736842
"2597",1003947,"M","26-35","0","C","3","0",624451,52,12008.6730769231
"2598",1004309,"M","26-35","0","C","3","0",716633,71,10093.4225352113
"2599",1005486,"M","26-35","0","C","3","0",326406,21,15543.1428571429
"2600",1005748,"M","26-35","0","C","3","0",335269,29,11561
"2601",1001021,"M","36-45","0","C","3","0",993817,86,11556.011627907
"2602",1001996,"M","36-45","0","C","3","0",1352341,107,12638.7009345794
"2603",1003334,"M","36-45","0","C","3","0",465851,47,9911.72340425532
"2604",1004453,"M","36-45","0","C","3","0",267339,32,8354.34375
"2605",1004975,"M","36-45","0","C","3","0",898565,84,10697.2023809524
"2606",1004985,"M","36-45","0","C","3","0",1116522,81,13784.2222222222
"2607",1003566,"M","46-50","0","C","3","0",128974,13,9921.07692307692
"2608",1003919,"M","46-50","0","C","3","0",413598,35,11817.0857142857
"2609",1003949,"M","46-50","0","C","3","0",407060,46,8849.13043478261
"2610",1004709,"M","46-50","0","C","3","0",202243,26,7778.57692307692
"2611",1004727,"F","55+","0","C","3","0",230298,30,7676.6
"2612",1002060,"M","0-17","1","C","3","0",1190969,149,7993.08053691275
"2613",1001283,"F","18-25","1","C","3","0",197093,25,7883.72
"2614",1001401,"F","18-25","1","C","3","0",367539,37,9933.48648648649
"2615",1001827,"F","26-35","1","C","3","0",241377,23,10494.652173913
"2616",1002582,"F","26-35","1","C","3","0",142192,15,9479.46666666667
"2617",1003213,"F","26-35","1","C","3","0",661756,74,8942.64864864865
"2618",1005610,"F","26-35","1","C","3","0",256605,22,11663.8636363636
"2619",1006035,"F","26-35","1","C","3","0",926272,143,6477.42657342657
"2620",1000286,"M","26-35","1","C","3","0",246138,25,9845.52
"2621",1005473,"M","26-35","1","C","3","0",716753,62,11560.5322580645
"2622",1000364,"F","36-45","1","C","3","0",94601,14,6757.21428571429
"2623",1001039,"F","36-45","1","C","3","0",88893,14,6349.5
"2624",1001185,"F","36-45","1","C","3","0",360653,47,7673.46808510638
"2625",1001595,"M","36-45","1","C","3","0",732679,79,9274.41772151899
"2626",1002200,"M","36-45","1","C","3","0",395706,35,11305.8857142857
"2627",1006018,"M","36-45","1","C","3","0",911951,76,11999.3552631579
"2628",1003952,"F","46-50","1","C","3","0",278113,31,8971.38709677419
"2629",1005616,"M","46-50","1","C","3","0",706476,74,9546.97297297297
"2630",1005344,"F","51-55","1","C","3","0",855262,108,7919.09259259259
"2631",1005310,"F","55+","1","C","3","0",475215,49,9698.26530612245
"2632",1003042,"M","55+","1","C","3","0",261325,36,7259.02777777778
"2633",1005980,"M","55+","1","C","3","0",940911,102,9224.61764705882
"2634",1002908,"M","18-25","2","C","3","0",70070,11,6370
"2635",1001792,"F","26-35","2","C","3","0",161770,19,8514.21052631579
"2636",1003167,"M","26-35","2","C","3","0",1502520,133,11297.1428571429
"2637",1004339,"M","26-35","2","C","3","0",433158,34,12739.9411764706
"2638",1004777,"M","26-35","2","C","3","0",304054,21,14478.7619047619
"2639",1001939,"F","36-45","2","C","3","0",1309814,125,10478.512
"2640",1000958,"M","36-45","2","C","3","0",785501,79,9943.05063291139
"2641",1001674,"M","36-45","2","C","3","0",94698,15,6313.2
"2642",1002916,"M","46-50","2","C","3","0",1052039,130,8092.60769230769
"2643",1004740,"F","26-35","3","C","3","0",223821,26,8608.5
"2644",1004118,"M","26-35","3","C","3","0",1261040,120,10508.6666666667
"2645",1005983,"M","26-35","3","C","3","0",209102,17,12300.1176470588
"2646",1000097,"F","36-45","3","C","3","0",866904,82,10572
"2647",1001536,"F","36-45","3","C","3","0",198901,22,9040.95454545455
"2648",1004174,"F","36-45","3","C","3","0",299654,22,13620.6363636364
"2649",1005553,"M","36-45","3","C","3","0",1277925,134,9536.75373134328
"2650",1004735,"M","46-50","3","C","3","0",703674,62,11349.5806451613
"2651",1005922,"M","55+","3","C","3","0",1042046,128,8140.984375
"2652",1000041,"F","18-25","4","C","3","0",146237,15,9749.13333333333
"2653",1000541,"F","18-25","4","C","3","0",975026,111,8784.01801801802
"2654",1000995,"F","18-25","4","C","3","0",237680,32,7427.5
"2655",1001580,"F","18-25","4","C","3","0",105564,17,6209.64705882353
"2656",1001711,"F","18-25","4","C","3","0",96140,13,7395.38461538462
"2657",1001832,"F","18-25","4","C","3","0",197631,24,8234.625
"2658",1001278,"M","18-25","4","C","3","0",380799,36,10577.75
"2659",1001402,"M","18-25","4","C","3","0",331944,32,10373.25
"2660",1001420,"M","18-25","4","C","3","0",1789444,165,10845.1151515152
"2661",1001502,"M","18-25","4","C","3","0",1471469,157,9372.41401273885
"2662",1001724,"M","18-25","4","C","3","0",1096395,105,10441.8571428571
"2663",1001992,"M","18-25","4","C","3","0",295892,53,5582.8679245283
"2664",1002005,"M","18-25","4","C","3","0",377485,53,7122.35849056604
"2665",1002824,"M","18-25","4","C","3","0",1425633,139,10256.3525179856
"2666",1003033,"M","18-25","4","C","3","0",716372,64,11193.3125
"2667",1003063,"M","18-25","4","C","3","0",389082,35,11116.6285714286
"2668",1003725,"M","18-25","4","C","3","0",137607,13,10585.1538461538
"2669",1003793,"M","18-25","4","C","3","0",438397,82,5346.30487804878
"2670",1003861,"M","18-25","4","C","3","0",281046,25,11241.84
"2671",1003890,"M","18-25","4","C","3","0",478242,48,9963.375
"2672",1004101,"M","18-25","4","C","3","0",544673,52,10474.4807692308
"2673",1004144,"M","18-25","4","C","3","0",744090,81,9186.2962962963
"2674",1004397,"M","18-25","4","C","3","0",342545,41,8354.75609756098
"2675",1004491,"M","18-25","4","C","3","0",1134977,92,12336.7065217391
"2676",1004889,"M","18-25","4","C","3","0",1700694,136,12505.1029411765
"2677",1005280,"M","18-25","4","C","3","0",124706,14,8907.57142857143
"2678",1005568,"M","18-25","4","C","3","0",2288380,183,12504.8087431694
"2679",1005884,"M","18-25","4","C","3","0",646559,46,14055.6304347826
"2680",1002925,"F","26-35","4","C","3","0",131513,13,10116.3846153846
"2681",1004874,"F","26-35","4","C","3","0",280652,20,14032.6
"2682",1002892,"M","26-35","4","C","3","0",461886,47,9827.36170212766
"2683",1002904,"M","26-35","4","C","3","0",255560,28,9127.14285714286
"2684",1003950,"M","26-35","4","C","3","0",282501,46,6141.32608695652
"2685",1004801,"M","26-35","4","C","3","0",1711200,106,16143.3962264151
"2686",1005053,"M","26-35","4","C","3","0",1345593,119,11307.5042016807
"2687",1005372,"M","26-35","4","C","3","0",193729,17,11395.8235294118
"2688",1005576,"M","26-35","4","C","3","0",1781630,161,11066.0248447205
"2689",1003914,"M","36-45","4","C","3","0",843948,71,11886.5915492958
"2690",1004376,"F","26-35","5","C","3","0",267933,26,10305.1153846154
"2691",1005416,"F","26-35","5","C","3","0",285764,24,11906.8333333333
"2692",1002249,"M","26-35","5","C","3","0",338490,37,9148.37837837838
"2693",1002254,"M","36-45","5","C","3","0",717518,46,15598.2173913043
"2694",1002565,"M","36-45","5","C","3","0",1527657,175,8729.46857142857
"2695",1003374,"M","36-45","5","C","3","0",424258,47,9026.76595744681
"2696",1002639,"F","26-35","6","C","3","0",137494,16,8593.375
"2697",1003177,"F","26-35","6","C","3","0",344979,34,10146.4411764706
"2698",1003972,"F","26-35","6","C","3","0",128436,14,9174
"2699",1005866,"F","26-35","6","C","3","0",135213,12,11267.75
"2700",1002219,"M","26-35","6","C","3","0",990609,124,7988.78225806452
"2701",1005773,"M","26-35","6","C","3","0",100081,12,8340.08333333333
"2702",1001813,"F","36-45","6","C","3","0",69563,9,7729.22222222222
"2703",1004261,"F","36-45","6","C","3","0",1892556,164,11539.9756097561
"2704",1004262,"F","36-45","6","C","3","0",250783,25,10031.32
"2705",1004848,"F","36-45","6","C","3","0",438852,31,14156.5161290323
"2706",1001095,"F","55+","6","C","3","0",129914,16,8119.625
"2707",1005768,"F","0-17","7","C","3","0",328379,36,9121.63888888889
"2708",1004006,"M","0-17","7","C","3","0",1085431,95,11425.5894736842
"2709",1000761,"M","18-25","7","C","3","0",153508,11,13955.2727272727
"2710",1001341,"M","18-25","7","C","3","0",244331,50,4886.62
"2711",1001683,"F","26-35","7","C","3","0",771416,97,7952.74226804124
"2712",1002040,"F","26-35","7","C","3","0",213363,25,8534.52
"2713",1004692,"F","26-35","7","C","3","0",210268,18,11681.5555555556
"2714",1005563,"F","26-35","7","C","3","0",150098,17,8829.29411764706
"2715",1000449,"M","26-35","7","C","3","0",299113,32,9347.28125
"2716",1001292,"M","26-35","7","C","3","0",219709,25,8788.36
"2717",1001332,"M","26-35","7","C","3","0",143686,16,8980.375
"2718",1001482,"M","26-35","7","C","3","0",277010,33,8394.24242424242
"2719",1002759,"M","26-35","7","C","3","0",90361,10,9036.1
"2720",1002915,"M","26-35","7","C","3","0",464311,45,10318.0222222222
"2721",1003797,"M","26-35","7","C","3","0",210308,17,12371.0588235294
"2722",1003798,"M","26-35","7","C","3","0",200512,20,10025.6
"2723",1004097,"M","26-35","7","C","3","0",139926,19,7364.52631578947
"2724",1000030,"F","36-45","7","C","3","0",260985,30,8699.5
"2725",1001136,"F","36-45","7","C","3","0",279637,28,9987.03571428571
"2726",1002009,"F","36-45","7","C","3","0",367410,32,11481.5625
"2727",1004148,"F","36-45","7","C","3","0",737701,52,14186.5576923077
"2728",1000160,"M","36-45","7","C","3","0",84567,9,9396.33333333333
"2729",1000317,"M","36-45","7","C","3","0",120376,13,9259.69230769231
"2730",1000754,"M","36-45","7","C","3","0",1088843,100,10888.43
"2731",1002625,"M","36-45","7","C","3","0",663507,89,7455.13483146067
"2732",1002755,"M","36-45","7","C","3","0",104424,12,8702
"2733",1003132,"M","36-45","7","C","3","0",156242,14,11160.1428571429
"2734",1003156,"M","36-45","7","C","3","0",352927,33,10694.7575757576
"2735",1003660,"M","36-45","7","C","3","0",378304,33,11463.7575757576
"2736",1003696,"M","36-45","7","C","3","0",783286,86,9107.97674418605
"2737",1004005,"M","36-45","7","C","3","0",1417507,135,10500.0518518519
"2738",1004585,"M","36-45","7","C","3","0",2030340,175,11601.9428571429
"2739",1005159,"M","36-45","7","C","3","0",105821,11,9620.09090909091
"2740",1005981,"M","36-45","7","C","3","0",1270433,149,8526.39597315436
"2741",1000945,"M","46-50","7","C","3","0",916273,101,9072.0099009901
"2742",1004188,"M","51-55","7","C","3","0",241188,26,9276.46153846154
"2743",1004500,"M","51-55","7","C","3","0",144108,19,7584.63157894737
"2744",1005855,"M","51-55","7","C","3","0",285129,30,9504.3
"2745",1005470,"M","55+","7","C","3","0",590574,53,11142.9056603774
"2746",1004880,"F","46-50","9","C","3","0",86176,12,7181.33333333333
"2747",1000086,"F","0-17","10","C","3","0",294050,23,12784.7826086957
"2748",1000194,"F","0-17","10","C","3","0",261915,35,7483.28571428571
"2749",1001365,"F","0-17","10","C","3","0",322612,39,8272.10256410256
"2750",1002133,"F","0-17","10","C","3","0",92972,10,9297.2
"2751",1004690,"F","0-17","10","C","3","0",356274,39,9135.23076923077
"2752",1005514,"F","0-17","10","C","3","0",188291,22,8558.68181818182
"2753",1005525,"F","0-17","10","C","3","0",104708,11,9518.90909090909
"2754",1005989,"F","0-17","10","C","3","0",441528,46,9598.4347826087
"2755",1000884,"M","0-17","10","C","3","0",615705,55,11194.6363636364
"2756",1001300,"M","0-17","10","C","3","0",664577,86,7727.63953488372
"2757",1001857,"M","0-17","10","C","3","0",243355,19,12808.1578947368
"2758",1002079,"M","0-17","10","C","3","0",647702,53,12220.7924528302
"2759",1003028,"M","0-17","10","C","3","0",655954,65,10091.6
"2760",1003298,"M","0-17","10","C","3","0",125125,13,9625
"2761",1005173,"M","0-17","10","C","3","0",794837,65,12228.2615384615
"2762",1005176,"M","0-17","10","C","3","0",200400,23,8713.04347826087
"2763",1005642,"M","0-17","10","C","3","0",229608,28,8200.28571428571
"2764",1000763,"M","18-25","10","C","3","0",168970,15,11264.6666666667
"2765",1005784,"M","18-25","10","C","3","0",99694,12,8307.83333333333
"2766",1003965,"M","18-25","11","C","3","0",1844992,168,10982.0952380952
"2767",1000266,"M","36-45","11","C","3","0",310200,31,10006.4516129032
"2768",1002110,"M","51-55","11","C","3","0",1127264,124,9090.83870967742
"2769",1000510,"M","18-25","12","C","3","0",772191,62,12454.6935483871
"2770",1003517,"M","18-25","12","C","3","0",609682,64,9526.28125
"2771",1005366,"M","18-25","12","C","3","0",680403,69,9860.91304347826
"2772",1005760,"M","18-25","12","C","3","0",118119,16,7382.4375
"2773",1003239,"F","26-35","12","C","3","0",379252,45,8427.82222222222
"2774",1006009,"F","26-35","12","C","3","0",254736,28,9097.71428571429
"2775",1000108,"M","26-35","12","C","3","0",120872,14,8633.71428571429
"2776",1000252,"M","26-35","12","C","3","0",368735,28,13169.1071428571
"2777",1000690,"M","26-35","12","C","3","0",1087579,105,10357.8952380952
"2778",1001617,"M","26-35","12","C","3","0",1149747,125,9197.976
"2779",1001886,"M","26-35","12","C","3","0",104923,10,10492.3
"2780",1002719,"M","26-35","12","C","3","0",645579,64,10087.171875
"2781",1002932,"M","26-35","12","C","3","0",160336,17,9431.52941176471
"2782",1003602,"M","26-35","12","C","3","0",505810,56,9032.32142857143
"2783",1003709,"M","26-35","12","C","3","0",1319282,192,6871.26041666667
"2784",1000739,"M","36-45","12","C","3","0",952765,76,12536.3815789474
"2785",1003187,"M","36-45","12","C","3","0",140569,12,11714.0833333333
"2786",1005631,"M","36-45","12","C","3","0",372040,38,9790.52631578947
"2787",1002112,"F","46-50","12","C","3","0",247608,27,9170.66666666667
"2788",1004245,"M","51-55","12","C","3","0",660907,55,12016.4909090909
"2789",1000653,"M","55+","13","C","3","0",111656,14,7975.42857142857
"2790",1001252,"M","55+","13","C","3","0",717673,76,9443.06578947369
"2791",1002025,"M","55+","13","C","3","0",880205,69,12756.5942028986
"2792",1001196,"F","18-25","14","C","3","0",545160,61,8937.04918032787
"2793",1001532,"M","18-25","14","C","3","0",587686,69,8517.1884057971
"2794",1005932,"M","18-25","14","C","3","0",107580,9,11953.3333333333
"2795",1001971,"F","26-35","14","C","3","0",157649,16,9853.0625
"2796",1002427,"F","26-35","14","C","3","0",621830,67,9281.0447761194
"2797",1000279,"M","26-35","14","C","3","0",233557,26,8982.96153846154
"2798",1003737,"M","26-35","14","C","3","0",974219,87,11197.9195402299
"2799",1004017,"M","26-35","14","C","3","0",165115,21,7862.61904761905
"2800",1004185,"M","26-35","14","C","3","0",192043,26,7386.26923076923
"2801",1005386,"M","26-35","14","C","3","0",972922,78,12473.358974359
"2802",1005934,"M","26-35","14","C","3","0",192754,20,9637.7
"2803",1002086,"M","36-45","14","C","3","0",187863,20,9393.15
"2804",1002955,"M","36-45","14","C","3","0",866515,100,8665.15
"2805",1002363,"M","51-55","14","C","3","0",218710,15,14580.6666666667
"2806",1002037,"M","55+","14","C","3","0",87909,8,10988.625
"2807",1002644,"M","18-25","15","C","3","0",155583,15,10372.2
"2808",1005167,"M","18-25","15","C","3","0",982440,77,12758.961038961
"2809",1000111,"M","36-45","15","C","3","0",520893,54,9646.16666666667
"2810",1005519,"M","36-45","15","C","3","0",1594015,182,8758.32417582418
"2811",1005604,"M","36-45","15","C","3","0",1129787,129,8758.03875968992
"2812",1006011,"M","36-45","15","C","3","0",1142042,99,11535.7777777778
"2813",1000212,"M","26-35","16","C","3","0",679266,67,10138.2985074627
"2814",1003599,"M","26-35","16","C","3","0",1158129,99,11698.2727272727
"2815",1001566,"M","36-45","16","C","3","0",105654,12,8804.5
"2816",1004275,"F","46-50","16","C","3","0",196859,21,9374.2380952381
"2817",1000256,"M","46-50","16","C","3","0",860222,55,15640.4
"2818",1001016,"M","55+","16","C","3","0",724399,87,8326.42528735632
"2819",1005097,"M","55+","16","C","3","0",586140,71,8255.49295774648
"2820",1000370,"M","18-25","17","C","3","0",383334,35,10952.4
"2821",1000578,"M","18-25","17","C","3","0",154598,13,11892.1538461538
"2822",1001807,"M","18-25","17","C","3","0",1151822,107,10764.691588785
"2823",1003104,"M","18-25","17","C","3","0",215515,22,9796.13636363636
"2824",1003439,"M","18-25","17","C","3","0",675153,56,12056.3035714286
"2825",1003657,"M","18-25","17","C","3","0",267823,18,14879.0555555556
"2826",1000751,"F","26-35","17","C","3","0",167709,16,10481.8125
"2827",1003609,"F","26-35","17","C","3","0",545499,71,7683.08450704225
"2828",1001987,"M","26-35","17","C","3","0",235729,23,10249.0869565217
"2829",1002017,"M","26-35","17","C","3","0",844698,65,12995.3538461538
"2830",1002194,"M","26-35","17","C","3","0",597000,57,10473.6842105263
"2831",1002424,"M","26-35","17","C","3","0",884374,84,10528.2619047619
"2832",1002742,"M","26-35","17","C","3","0",538859,68,7924.39705882353
"2833",1003022,"M","26-35","17","C","3","0",759007,77,9857.23376623377
"2834",1003160,"M","26-35","17","C","3","0",218358,18,12131
"2835",1003281,"M","26-35","17","C","3","0",1208992,93,12999.9139784946
"2836",1003456,"M","26-35","17","C","3","0",421778,30,14059.2666666667
"2837",1003498,"M","26-35","17","C","3","0",608211,67,9077.77611940298
"2838",1003905,"M","26-35","17","C","3","0",426211,39,10928.4871794872
"2839",1004094,"M","26-35","17","C","3","0",1568719,150,10458.1266666667
"2840",1004314,"M","26-35","17","C","3","0",213124,18,11840.2222222222
"2841",1005462,"M","26-35","17","C","3","0",187406,22,8518.45454545455
"2842",1005930,"F","36-45","17","C","3","0",498481,47,10605.9787234043
"2843",1002286,"M","36-45","17","C","3","0",215890,25,8635.6
"2844",1002324,"M","36-45","17","C","3","0",467124,50,9342.48
"2845",1003251,"M","36-45","17","C","3","0",306399,31,9883.83870967742
"2846",1004113,"M","36-45","17","C","3","0",213550,20,10677.5
"2847",1004192,"M","36-45","17","C","3","0",74610,8,9326.25
"2848",1004240,"M","36-45","17","C","3","0",383206,39,9825.79487179487
"2849",1004372,"M","36-45","17","C","3","0",130572,12,10881
"2850",1004935,"M","36-45","17","C","3","0",108266,13,8328.15384615385
"2851",1005490,"M","46-50","17","C","3","0",746763,72,10371.7083333333
"2852",1002697,"F","51-55","17","C","3","0",296908,23,12909.0434782609
"2853",1000615,"M","51-55","17","C","3","0",708302,53,13364.1886792453
"2854",1003440,"M","55+","17","C","3","0",186272,12,15522.6666666667
"2855",1003897,"M","55+","17","C","3","0",170835,14,12202.5
"2856",1004295,"M","18-25","18","C","3","0",102594,23,4460.60869565217
"2857",1004182,"M","26-35","18","C","3","0",397965,29,13722.9310344828
"2858",1002136,"M","36-45","18","C","3","0",801953,87,9217.85057471264
"2859",1004923,"M","46-50","18","C","3","0",128552,15,8570.13333333333
"2860",1002160,"F","18-25","19","C","3","0",77353,9,8594.77777777778
"2861",1002557,"F","18-25","19","C","3","0",437530,46,9511.52173913043
"2862",1001721,"M","18-25","19","C","3","0",262249,61,4299.16393442623
"2863",1001754,"M","18-25","19","C","3","0",152183,22,6917.40909090909
"2864",1000102,"M","36-45","19","C","3","0",640264,86,7444.93023255814
"2865",1000974,"M","36-45","19","C","3","0",408902,37,11051.4054054054
"2866",1001062,"M","51-55","19","C","3","0",1174579,116,10125.6810344828
"2867",1001535,"F","18-25","20","C","3","0",106785,16,6674.0625
"2868",1000652,"M","18-25","20","C","3","0",680293,76,8951.22368421053
"2869",1003148,"M","18-25","20","C","3","0",635645,64,9931.953125
"2870",1006013,"F","26-35","20","C","3","0",609155,72,8460.48611111111
"2871",1004461,"M","26-35","20","C","3","0",1225519,84,14589.5119047619
"2872",1005408,"M","26-35","20","C","3","0",502559,52,9664.59615384615
"2873",1005728,"F","36-45","20","C","3","0",1320178,170,7765.75294117647
"2874",1000567,"M","36-45","20","C","3","0",692946,43,16115.023255814
"2875",1004654,"M","36-45","20","C","3","0",344974,40,8624.35
"2876",1005890,"M","36-45","20","C","3","0",1640447,179,9164.50837988827
"2877",1000350,"M","46-50","20","C","3","0",364359,33,11041.1818181818
"2878",1000357,"M","18-25","0","A","4+","0",331204,37,8951.45945945946
"2879",1001653,"M","18-25","0","A","4+","0",91359,10,9135.9
"2880",1000583,"F","26-35","0","A","4+","0",994841,100,9948.41
"2881",1004911,"F","26-35","0","A","4+","0",277678,37,7504.81081081081
"2882",1005802,"F","26-35","0","A","4+","0",205847,22,9356.68181818182
"2883",1001836,"M","26-35","0","A","4+","0",2143427,226,9484.19026548673
"2884",1003335,"M","26-35","0","A","4+","0",120413,14,8600.92857142857
"2885",1004578,"M","26-35","0","A","4+","0",3016674,294,10260.7959183673
"2886",1004783,"M","26-35","0","A","4+","0",401671,30,13389.0333333333
"2887",1005274,"M","26-35","0","A","4+","0",48968,9,5440.88888888889
"2888",1005788,"M","26-35","0","A","4+","0",2770340,423,6549.26713947991
"2889",1005896,"M","26-35","0","A","4+","0",545142,115,4740.3652173913
"2890",1006019,"M","26-35","0","A","4+","0",503361,44,11440.0227272727
"2891",1005584,"F","51-55","0","A","4+","0",312266,43,7262
"2892",1003962,"F","55+","0","A","4+","0",381019,36,10583.8611111111
"2893",1002771,"M","18-25","1","A","4+","0",1456618,161,9047.31677018633
"2894",1002314,"F","26-35","1","A","4+","0",149471,20,7473.55
"2895",1003388,"F","26-35","1","A","4+","0",89764,9,9973.77777777778
"2896",1004344,"M","26-35","1","A","4+","0",5733683,705,8132.88368794326
"2897",1005984,"M","26-35","1","A","4+","0",206876,15,13791.7333333333
"2898",1003030,"M","36-45","1","A","4+","0",103399,11,9399.90909090909
"2899",1002468,"M","51-55","1","A","4+","0",842954,72,11707.6944444444
"2900",1002341,"M","55+","1","A","4+","0",287462,36,7985.05555555556
"2901",1004960,"M","55+","1","A","4+","0",387876,38,10207.2631578947
"2902",1002929,"M","18-25","2","A","4+","0",2052546,210,9774.02857142857
"2903",1004548,"M","18-25","2","A","4+","0",98467,13,7574.38461538462
"2904",1005257,"F","26-35","2","A","4+","0",419721,42,9993.35714285714
"2905",1005502,"M","26-35","2","A","4+","0",552089,61,9050.6393442623
"2906",1001156,"F","51-55","2","A","4+","0",335260,43,7796.74418604651
"2907",1003233,"M","51-55","2","A","4+","0",743901,83,8962.66265060241
"2908",1003448,"F","18-25","3","A","4+","0",155336,14,11095.4285714286
"2909",1004225,"F","26-35","3","A","4+","0",663493,75,8846.57333333333
"2910",1004928,"F","26-35","3","A","4+","0",1280575,174,7359.62643678161
"2911",1005384,"F","26-35","3","A","4+","0",202385,25,8095.4
"2912",1004445,"M","26-35","3","A","4+","0",555494,79,7031.56962025316
"2913",1001606,"F","36-45","3","A","4+","0",1178716,99,11906.2222222222
"2914",1000313,"F","18-25","4","A","4+","0",128453,13,9881
